X,Y,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,weight
126.912597279759,37.451048732142,"126.91259725943038","37.451048701321376",서울 금천구 탑골로2길 37(시흥동) 백산지구대,서울 금천구 시흥동 244-38,"1154510300102440038","128",서울청,서울금천,백산,지구대,"02-805-0112",서울특별시 금천구  탑골로2길 37 백산지구대,1.00
126.94464555154,36.0025209828688,"126.9446455519905","36.00252098288113",전북 익산시 황등면 황등로 120,전북 익산시 황등면 황등리 906-3,"5214032021109060003","1301",전북청,익산,황등,파출소,"063-856-5112",전라북도 익산시 황등면 황등로 120,1.00
126.980613289218,36.0219331672717,"126.98061328931357","36.02193316685061",전북 익산시 삼기면 황금로 475,전북 익산시 삼기면 간촌리 87-43,"5214043021100870043","1302",전북청,익산,삼기,파출소,"063-858-8112",전라북도 익산시 삼기면 황금로 475,1.00
126.911336633429,36.0609680363058,"126.91133654961246","36.06096802923654",전북 익산시 함라면 수동길 4,전북 익산시 함라면 함열리 435,"5214033021104350000","1303",전북청,익산,함라,파출소,"063-856-9112",전라북도 익산시 함라면 수동길 4,1.00
126.958049451097,36.0787564501749,"126.95804946430675","36.0787563843345",전북 익산시 함열읍 함열1길 33,전북 익산시 함열읍 와리 545-260,"5214025021105450260","1304",전북청,익산,함열,파출소,"063-861-0112",전라북도 익산시 함열읍 함열1길 33,1.00
127.010756699797,36.0781679249364,"127.01075670477383","36.07816791334845",전북 익산시 낭산면 함낭로 957 낭산파출소,전북 익산시 낭산면 삼담리 554-36,"5214037021105540036","1305",전북청,익산,낭산,파출소,"063-861-5612",전라북도 익산시 낭산면 함낭로 957 낭산파출소,1.00
126.938450883052,36.086567287519,"126.93845081951703","36.08656727993801",전북 익산시 성당면 성당로 159,전북 익산시 성당면 장선리 279-4,"5214035021102790004","1307",전북청,익산,성당,파출소,"063-861-1112",전라북도 익산시 성당면 성당로 159,1.00
126.9924251474,36.1098970981473,"126.99242514976262","36.10989710594012",전북 익산시 용동면 용동1길 80-27 용동파출소,전북 익산시 용동면 대조리 816-4,"5214044024108160004","1308",전북청,익산,용동,파출소,"063-862-4112",전라북도 익산시 용동면 용동1길 80-27 용동파출소,1.00
126.913987001771,35.937767209148,"126.91398700174126","35.937767208896915",전북 익산시 오산면 평동로 302,전북 익산시 오산면 오산리 304-18,"5214031024103040018","1309",전북청,익산,오산,파출소,"063-841-2132",전라북도 익산시 오산면 평동로 302,1.00
127.004123086893,35.9016199540829,"127.00412308730446","35.90161995415259",전북 익산시 춘포면 춘포로 340,전북 익산시 춘포면 춘포리 75-13,"5214042032100750013","1310",전북청,익산,춘포,파출소,"063-842-9113",전라북도 익산시  춘포로 340,1.00
126.861481099005,35.5846878811184,"126.86148085378821","35.58468803514283",전북 정읍시 수성5로 45-14(수성동),전북 정읍시 수성동 1015-5,"5218010100110150005","1311",전북청,정읍,중앙,지구대,"063-535-2274",전라북도 정읍시  수성5로 45-14,1.00
126.888056801948,37.4799020653118,"126.88805673562783","37.47990214739452",서울 금천구 벚꽃로56길 174(가산동),서울 금천구 가산동 139-2,"1154510100101390002","129",서울청,서울금천,가산,파출소,"02-864-0113",서울특별시 금천구  벚꽃로56길 174,1.00
126.864722894616,35.5595681452071,"126.86472288078835","35.55956814749841",전북 정읍시 상사3길 22(상동),전북 정읍시 상동 298-1,"5218010300102980001","1312",전북청,정읍,상동,지구대,"063-535-3586",전라북도 정읍시  상사3길 22,1.00
126.943373107016,35.6517628194219,"126.94337309678518","35.651762900613875",전북 정읍시 태인면 태인로 41,전북 정읍시 태인면 태성리 483-11,"5218039024104830011","1313",전북청,정읍,태인,파출소,"063-534-4112",전라북도 정읍시 태인면 태인로 41,1.00
126.890947878902,35.6075739506727,"126.89094781546366","35.60757400561093",전북 정읍시 북면 정읍북로 554 북면파출소,전북 정읍시 북면 한교리 72-7,"5218031021100720007","1314",전북청,정읍,북면,파출소,"063-535-0112",전라북도 정읍시 북면 정읍북로 554 북면파출소,1.00
126.99101175169,35.6043553220515,"126.99101175120049","35.60435532173218",전북 정읍시 칠보면 칠보중앙로 97 칠보파출소,전북 정읍시 칠보면 시산리 603-2,"5218042025106030002","1315",전북청,정읍,칠보,파출소,"063-534-3112",전라북도 정읍시 칠보면 칠보중앙로 97 칠보파출소,1.00
127.03970472942,35.6212880454345,"127.03970465041695","35.62128798440453",전북 정읍시 산외면 산외로 438,전북 정읍시 산외면 평사리 462-3,"5218044022104620003","1316",전북청,정읍,산외,파출소,"063-537-5112",전라북도 정읍시 칠보면 산외로 438,1.00
127.021816427105,35.5707941411553,"127.02181640302291","35.570794135293724",전북 정읍시 산내면 능교신기길 2,전북 정읍시 산내면 능교리 649-6,"5218043025106490006","1317",전북청,정읍,산내,파출소,"063-538-4112",전라북도 정읍시 산내면 능교신기길2,1.00
126.827974446906,35.5835059740226,"126.82797433223332","35.583505827794376",전북 정읍시 충정로 545(공평동),전북 정읍시 공평동 115-24,"5218012500101150024","1318",전북청,정읍,농소,파출소,"063-535-2112",전라북도 정읍시  충정로 545,1.00
126.793583991537,35.5049521269375,"126.79358376028304","35.50495214775833",전북 정읍시 입암면 정읍남로 501 입암파출소,전북 정읍시 입암면 단곡리 369-2,"5218032022103690002","1319",전북청,정읍,입암,파출소,"063-534-0112",전라북도 정읍시 입암면 정읍남로 501 입암파출소,1.00
126.847257272721,35.5236074925376,"126.84725726061173","35.52360746839024",전북 정읍시 정읍사로 145(교암동),전북 정읍시 교암동 200,"5218011600102000000","1320",전북청,정읍,과교,파출소,"063-535-1112",전라북도 정읍시  정읍사로 145,1.00
126.773041317205,35.6188603424118,"126.77304104849254","35.61886061687795",전북 정읍시 고부면 영주로 542,전북 정읍시 고부면 고부리 62-1,"5218034025100620001","1321",전북청,정읍,고부,파출소,"063-536-0112",전라북도 정읍시 고부면 영주로 542,1.00
126.894783954865,37.4645839760528,"126.89478390417472","37.46458407535921",서울 금천구 벚꽃로10길 89(독산동),서울 금천구 독산동 1006-96,"1154510200110060096","130",서울청,서울금천,독산,파출소,"02-807-0113",서울특별시 금천구  벚꽃로10길 89,1.00
126.838546732663,35.6636481249676,"126.83854698749406","35.66364836768307",전북 정읍시 이평면 황토현로 304,전북 정읍시 이평면 두지리 199-1,"5218037025101990001","1322",전북청,정읍,이평,파출소,"063-534-1112",전라북도 정읍시  황토현로 304번지,1.00
126.888317975399,35.688787017805,"126.88831790926847","35.68878698878233",전북 정읍시 신태인읍 신태인중앙로 30,전북 정읍시 신태인읍 신태인리 195-4,"5218025021101950004","1323",전북청,정읍,신태인,파출소,"063-571-0112",전라북도 정읍시 신태인읍 신태인중앙로 30,1.00
126.928066691613,35.7142886686925,"126.92806668287547","35.714288666749354",전북 정읍시 감곡면 원삼1길 33,전북 정읍시 감곡면 방교리 623,"5218040024106230000","1324",전북청,정읍,감곡,파출소,"063-571-3112",전라북도 정읍시 감곡면 원삼1길 33,1.00
126.776676607237,35.5553764632339,"126.77667665505349","35.555376455292276",전북 정읍시 소성면 보화1길 118,전북 정읍시 소성면 보화리 178,"5218033022101780000","1325",전북청,정읍,소성,파출소,"063-537-6112",전라북도 정읍시 소성면 보화1길 118,1.00
126.843353802995,35.5752487097486,"126.8433539509312","35.575248899954516",전북 정읍시 서부산업도로 303(연지동),전북 정읍시 연지동 343-13,"5218010500103430013","1326",전북청,정읍,역전,지구대,"063-536-3112",전라북도 정읍시  서부산업도로 303,1.00
127.380556044849,35.4118616109415,"127.38055669863336","35.41186155041254",전북 남원시 충정로 43(동충동),전북 남원시 동충동 197-155,"5219010100101970155","1327",전북청,남원,중앙,지구대,"063-633-4837",전라북도 남원시  충정로 43,1.00
127.410002764909,35.4242615059109,"127.4100025086794","35.42426155266476",전북 남원시 요천로 1812(월락동),전북 남원시 월락동 14-1,"5219011700100140001","1328",전북청,남원,도통,지구대,"063-635-8112",전라북도 남원시  요천로 1812,1.00
127.30493586305,35.3566553182758,"127.30493565806717","35.35665478541857",전북 남원시 금지면 요천로 527,전북 남원시 금지면 옹정리 414,"5219035021104140000","1329",전북청,남원,금지,파출소,"063-635-1112",전라북도 남원시 금지면 요천로 527,1.00
127.530240532684,35.4360721926094,"127.5302405482683","35.436072183116266",전북 남원시 운봉읍 운성로 30,전북 남원시 운봉읍 서천리 233-5,"5219025029102330005","1330",전북청,남원,운봉,파출소,"063-634-0112",전라북도 남원시 운봉읍 운성로 30,1.00
127.60143811117,35.4606293722483,"127.60143799969492","35.46062882790609",전북 남원시 인월면 인월로 56,전북 남원시 인월면 인월리 249-22,"5219047022102490022","1331",전북청,남원,인월,파출소,"063-636-2112",전라북도 남원시 인월면 인월로 56,1.00
127.095691299876,37.5991372478395,"127.09569124945101","37.59913739076889",서울 중랑구 망우로 391(망우동),서울 중랑구 망우동 489-7,"1126010500104890007","131",서울청,서울중랑,망우,지구대,"02-2171-0300",서울특별시 중랑구  망우로 391,1.00
127.628279909974,35.4201912988226,"127.62827785343234","35.42019068111535",전북 남원시 산내면 대정길 119,전북 남원시 산내면 대정리 641-4,"5219046023106410004","1332",전북청,남원,산내,파출소,"063-636-3112",전라북도 남원시 산내면 대정길 119,1.00
127.611641426842,35.5070563620963,"127.61164164423808","35.50705638347817",전북 남원시 아영면 아백로 363,전북 남원시 아영면 청계리 94-13,"5219045025100940013","1333",전북청,남원,아영,파출소,"063-625-5112",전라북도 남원시 아영면 아백로 363,1.00
127.228667778913,35.3489577810699,"127.22866772311897","35.34895777481494",전북 남원시 대강면 섬진로 885,전북 남원시 대강면 사석리 701,"5219036028107010000","1335",전북청,남원,대강,파출소,"063-625-9112",전라북도 남원시 금지면 섬진로 885,1.00
127.360270938093,35.4989685191802,"127.36027101506352","35.498968512984035",전북 남원시 사매면 덕오로 100,전북 남원시 사매면 오신리 599-2,"5219038027105990002","1336",전북청,남원,사매,파출소,"063-634-8112",전라북도 남원시 사매면 덕오로 100,1.00
127.401918895539,35.51312392097,"127.40191884248233","35.51312360990111",전북 남원시 보절면 신흥2길 11,전북 남원시 보절면 신파리 875-2,"5219040025108750002","1337",전북청,남원,보절,파출소,"063-634-4112",전라북도 남원시 보절면 신흥2길 11,1.00
126.898803629337,35.8003408934384,"126.89880363649718","35.800341007843855",전북 김제시 금성8길 21(신풍동),전북 김제시 신풍동 609-1,"5221010200106090001","1338",전북청,김제,신풍,지구대,"063-547-3112",전라북도 김제시 금성8길 21,1.00
126.87283603367,35.7852702699521,"126.87283583293714","35.78526983449081",전북 김제시 벽골제로 837(입석동),전북 김제시 입석동 402-9,"5221012000104020009","1339",전북청,김제,월촌,지구대,"063-547-7112",전라북도 김제시 부량면 벽골제로 837,1.00
126.893224680505,35.8284288009525,"126.89322470792399","35.82842870750791",전북 김제시 백산로 52-1(흥사동),전북 김제시 흥사동 557-1,"5221011300105570001","1340",전북청,김제,백산,파출소,"063-542-8112",전라북도 김제시 백산면 백산로 52-1,1.00
126.954891955045,35.8530968482735,"126.95489200410967","35.853096930947316",전북 김제시 용지면 용지로 447,전북 김제시 용지면 구암리 388-1,"5221034021103880001","1341",전북청,김제,용지,파출소,"063-542-1112",전라북도 김제시 용지면 용지로 447,1.00
126.929831081275,35.8747838032001,"126.929831092639","35.874783806150134",전북 김제시 공덕면 유강로 221,전북 김제시 공덕면 황산리 197-1,"5221038022101970001","1342",전북청,김제,공덕,파출소,"063-542-6112",전라북도 김제시 공덕면 유강로 221,1.00
127.072203628917,37.5979974338587,"127.07220362928737","37.59799743389679",서울 중랑구 중랑천로 146(중화동),서울 중랑구 중화동 326-114,"1126010300103260114","132",서울청,서울중랑,중화,지구대,"02-2171-0303",서울특별시 중랑구  중랑천로 146,1.00
126.967733977504,35.8933657032356,"126.96773393303155","35.89336565824748",전북 김제시 백구면 번영로 2503,전북 김제시 백구면 반월리 204-1,"5221035026102040001","1343",전북청,김제,백구,파출소,"063-542-2112",전라북도 김제시 번영로 2503,1.00
126.99408829665,35.7163038515893,"126.99408828905936","35.71630385368668",전북 김제시 금산면 원평로 85,전북 김제시 금산면 원평리 21-6,"5221045023100210006","1344",전북청,김제,금산,파출소,"063-543-5112",전라북도 김제시 금산면 원평로 85,1.00
